min,max,q,median,mean,q3,var,iqr
2.1457672119140625e-06,9.784422159194946,0.000900506973267,0.00709700584412,0.0863366313603,0.0133329629898,0.399331789504,0.0124324560165
2.1457672119140625e-06,56.35970211029053,0.000908195972443,0.00469553470612,0.119164890804,0.0131630301476,5.42963130904,0.0122548341751
9.5367431640625e-07,4.418344974517822,0.00130093097687,0.00587141513824,0.0345544340701,0.0130794048309,0.0492946090551,0.0117784738541
0,4.999006032943726,0.000896036624908,0.00539207458496,0.0645632106964,0.0133411288261,0.12590530457,0.0124450922012
5.0067901611328125e-06,9.843769073486328,0.0011670589447,0.00447607040405,0.0699194014384,0.0129411220551,0.363586637131,0.0117740631104
1.8835067749023438e-05,2.0010440349578857,0.0612299442291,0.340013980865,0.542701675778,0.683122158051,0.400074189585,0.621892213821
2.09808349609375e-05,51.189640045166016,0.0115349292755,0.111679553986,2.66613794457,0.678950786591,112.342258049,0.667415857315
2.384185791015625e-05,2.0007290840148926,0.071728348732,0.22832095623,0.611300273375,0.971077561378,0.499201631413,0.899349212646
1.9073486328125e-05,2.000006914138794,0.0315167307854,0.241986989975,0.607148040425,1.05129557848,0.507873971459,1.01977884769
2.4080276489257812e-05,1.7126801013946533,0.0354244709015,0.228008985519,0.386675320174,0.531926512718,0.20038398325,0.496502041817
4.38690185546875e-05,66.75346899032593,0.00741195678711,0.216014862061,3.20852968216,1.21730995178,168.727014513,1.209897995
3.314018249511719e-05,2.000049114227295,0.0267207026482,0.265983462334,0.603078820489,1.02327644825,0.506634216065,0.996555745602
2.09808349609375e-05,1.192795991897583,0.0326229929924,0.190724492073,0.314232283168,0.506763637066,0.104683628082,0.474140644073
2.5033950805664062e-05,1.271662950515747,0.0147036910057,0.120255470276,0.261172935367,0.429061233997,0.105051182936,0.414357542992
2.002716064453125e-05,61.64006018638611,0.0207254886627,0.213660955429,3.08925330121,0.571238040924,156.132609549,0.550512552261
3.600120544433594e-05,2.0000181198120117,0.052719771862,0.190014600754,0.439889407158,0.571025550365,0.320651268238,0.518305778503
0.00023889541625976562,4.004106044769287,0.0148915052414,0.169389009476,0.470593064518,0.993264079094,0.517914062524,0.978372573853
6.699562072753906e-05,4.0002100467681885,0.0156744122505,0.161022543907,0.462282200654,0.96733289957,0.512232700367,0.95165848732
9.584426879882812e-05,4.000033855438232,0.0300834774971,0.162280440331,0.44096865505,0.76309800148,0.451764264644,0.733014523983
9.584426879882812e-05,4.000033855438232,0.0281589031219,0.15961098671,0.434293354475,0.761008024216,0.447665862006,0.732849121094
0.00010013580322265625,2.8803091049194336,0.025442481041,0.119319200516,0.47115713863,0.999773979187,0.408344747651,0.974331498146
0.00031304359436035156,3.1127870082855225,0.0228815078735,0.233805894852,0.441422920674,0.535880982876,0.37795684841,0.512999475002
5.4836273193359375e-05,3.9998250007629395,0.0242123603821,0.132237434387,0.482855300109,0.999190866947,0.531962810731,0.974978506565
5.91278076171875e-05,4.004770994186401,0.0107629299164,0.133507013321,0.470181230639,0.99972987175,0.50810606508,0.988966941833
5.817413330078125e-05,3.5316929817199707,0.0217185616493,0.16063952446,0.480785469214,0.999949634075,0.457564998891,0.978231072426
4.291534423828125e-05,2.8533859252929688,0.0176202058792,0.139619588852,0.491398882866,0.999873518944,0.422104503267,0.982253313065
9.989738464355469e-05,3.0871689319610596,0.0133615732193,0.163748025894,0.467602029679,0.987363934517,0.434489608122,0.974002361298
7.200241088867188e-05,4.000050783157349,0.016027867794,0.15186548233,0.475826613365,0.96509873867,0.508644689833,0.949070870876
0.00031304359436035156,4.003885984420776,0.0156985521317,0.118965506554,0.460916070143,0.995933234692,0.522198947979,0.98023468256
5.602836608886719e-05,4.002884864807129,0.0148214101791,0.172755002975,0.501363220861,0.999931097031,0.491694132243,0.985109686852
5.412101745605469e-05,3.9999630451202393,0.0330171585083,0.156866550446,0.475715452625,0.981013536453,0.499152283346,0.947996377945
9.107589721679688e-05,3.999079942703247,0.00927340984344,0.151474952698,0.500937203229,0.999210476875,0.562926733593,0.989937067032
0.00012087821960449219,4.00396990776062,0.0128281116486,0.135726928711,0.502530287888,0.999711036682,0.563696420854,0.986882925034
0.0001049041748046875,4.004075050354004,0.00823199748993,0.201419115067,0.488740407814,0.998905897141,0.527559604752,0.990673899651
0.00011205673217773438,4.000003814697266,0.0113117694855,0.111097574234,0.460884547234,0.999556601048,0.520927963483,0.988244831562
5.888938903808594e-05,2.864825963973999,0.0143234729767,0.155645012856,0.491490499179,0.998763024807,0.432004476672,0.98443955183
6.9141387939453125e-06,20.85868811607361,0.00104999542236,0.00554609298706,0.243816491151,0.0245069265366,2.58101060044,0.0234569311142
6.9141387939453125e-06,16.433801889419556,0.00127363204956,0.00517892837524,0.246524495738,0.0257902145386,2.07635829643,0.024516582489
5.9604644775390625e-06,23.726233959197998,0.00102698802948,0.00444841384888,0.20699368545,0.0278556346893,2.19399956565,0.0268286466599
-3.0994415283203125e-06,6.5102198123931885,0.00212383270264,0.00880885124207,0.350432210498,0.130985975266,1.06181320072,0.128862142563
2.86102294921875e-06,21.639400005340576,0.00125443935394,0.0052216053009,0.243599982528,0.0263161659241,2.55822382686,0.0250617265701
2.86102294921875e-06,25.57357907295227,0.00103181600571,0.00401556491852,0.255596559944,0.0255117416382,3.24074742087,0.0244799256325
5.0067901611328125e-06,33.16682004928589,0.00116926431656,0.00496792793274,0.258403199176,0.0301285386086,4.07502066093,0.028959274292
5.9604644775390625e-06,25.540541887283325,0.00133800506592,0.00764489173889,0.208009287672,0.0591634511948,2.01500595139,0.0578254461288
5.9604644775390625e-06,19.546432971954346,0.00129729509354,0.0084844827652,0.244648376821,0.027026116848,2.51439191625,0.0257288217545
4.0531158447265625e-06,17.53862714767456,0.00144600868225,0.00646996498108,0.197318939967,0.0554370880127,1.03163504627,0.0539910793304
1.9073486328125e-06,19.99973201751709,0.00121802091599,0.00422358512878,0.243172957864,0.0259845256805,2.46922779338,0.0247665047646
-1.9073486328125e-06,41.09112191200256,0.00187492370605,0.00624394416809,0.271841242239,0.0259990692139,6.1017072904,0.0241241455078
5.9604644775390625e-06,25.56406307220459,0.00157856941223,0.00531220436096,0.252818141304,0.0259034633636,3.20802403286,0.0243248939514
5.0067901611328125e-06,19.449881076812744,0.00149536132812,0.00510036945343,0.253553130039,0.0341465473175,2.2458916875,0.0326511859894
5.9604644775390625e-06,24.989078044891357,0.00161945819855,0.00533187389374,0.209334058124,0.0337448120117,2.005989072,0.0321253538132
5.9604644775390625e-06,20.403450965881348,0.0013861656189,0.00483894348145,0.254636572444,0.0235779285431,2.98362405948,0.0221917629242
-2.86102294921875e-06,27.82341194152832,0.00131702423096,0.00465798377991,0.25262897893,0.0300121307373,3.45812373902,0.0286951065063
7.152557373046875e-06,19.305879831314087,0.00097382068634,0.00555086135864,0.2489675607,0.0252811908722,2.79645640103,0.0243073701859
2.1457672119140625e-06,20.64273715019226,0.00118017196655,0.00485706329346,0.249634629715,0.0254390239716,2.36075484238,0.024258852005
4.0531158447265625e-06,17.888339042663574,0.00165265798569,0.0103340148926,0.201135603409,0.0555321574211,1.04895198101,0.0538794994354
1.8835067749023438e-05,20.74902582168579,0.00726217031479,0.0188856124878,0.865272467787,0.183176577091,11.1807702752,0.175914406776
2.002716064453125e-05,22.64546799659729,0.00635695457458,0.0289251804352,0.830347244556,0.171768188477,10.2565429709,0.165411233902
1.5020370483398438e-05,20.625869035720825,0.00710296630859,0.0287868976593,0.512107585027,0.163436174393,6.47987926312,0.156333208084
2.288818359375E-05,20.61850905418396,0.00708746910095,0.0216429233551,0.803360700607,0.169838070869,12.1584562732,0.162750601768
2.193450927734375e-05,22.08052396774292,0.00648266077042,0.0246394872665,0.537933970943,0.200930058956,7.28177300874,0.194447398186
1.6927719116210938e-05,14.123813152313232,0.00671726465225,0.0232385396957,0.49006799981,0.164895713329,3.72911689942,0.158178448677
1.5974044799804688e-05,14.108865976333618,0.0133273601532,0.087863445282,0.563992373645,0.410078167915,3.00103832841,0.396750807762
2.384185791015625e-05,22.78077006340027,0.00705599784851,0.0283739566803,0.78614039352,0.168074131012,12.5177536297,0.161018133163
1.9073486328125e-05,22.680114030838013,0.0059968829155,0.0523489713669,0.813754855133,0.229218482971,11.2887942779,0.223221600056
1.8835067749023438e-05,20.482392072677612,0.00621807575226,0.0345270633698,0.803554371222,0.178904414177,8.98010930894,0.172686338425
1.9073486328125e-05,15.524861097335815,0.00682079792023,0.022234916687,0.554194317924,0.168975114822,4.38928267881,0.162154316902
1.7881393432617188e-05,22.759836196899414,0.00611209869385,0.0290529727936,0.833313446779,0.170032978058,11.3311798507,0.163920879364
1.9073486328125e-05,21.665178060531616,0.00742411613464,0.0315744876862,0.772340628079,0.173420846462,12.1095192433,0.165996730328
1.9073486328125e-05,22.70951199531555,0.00424551963806,0.0217349529266,0.851684613014,0.180797576904,10.4689395701,0.176552057266
1.3113021850585938e-05,20.634534120559692,0.00724792480469,0.0271952152252,1.08725063115,0.405650854111,15.3795552369,0.398402929306
1.71661376953125e-05,20.6981680393219,0.0062689781189,0.0338070392609,0.867397301818,0.357279062271,11.3489115624,0.351010084152
2.002716064453125e-05,17.46456503868103,0.00707936286926,0.0355935096741,0.819035775734,0.185765028,8.27925946075,0.178685665131
1.8835067749023438e-05,22.593218088150024,0.00550198554993,0.0324449539185,0.864798856818,0.19037604332,12.3395924095,0.18487405777
1.9073486328125e-05,14.975474834442139,0.00835192203522,0.0357620716095,0.500336556208,0.194579482079,3.90992255833,0.186227560043
1.8835067749023438e-05,20.534734964370728,0.0075569152832,0.0301060676575,0.60947472058,0.286627054214,5.3104846199,0.279070138931
3.0040740966796875e-05,1.2420949935913086,0.0101734995842,0.0316344499588,0.111286103725,0.073693215847,0.0471935270932,0.0635197162628
1.7881393432617188e-05,2.2184560298919678,0.0101725459099,0.0303204059601,0.170134968617,0.0649474263191,0.155067838646,0.0547748804092
1.7881393432617188e-05,25.020933151245117,0.0101583600044,0.0398119688034,0.572106951759,0.298242092133,7.41109539509,0.288083732128
3.0994415283203125e-05,1.8570849895477295,0.0101307630539,0.0301740169525,0.149608656338,0.0699084997177,0.0912894345502,0.0597777366638
1.9073486328125e-05,2.1650590896606445,0.0102075338364,0.0288770198822,0.161560969566,0.0643144845963,0.149490577512,0.0541069507599
2.002716064453125e-05,1.4963319301605225,0.0101599693298,0.0317944288254,0.125691782026,0.0593259334564,0.0694394099963,0.0491659641266
1.5974044799804688e-05,2.602638006210327,0.0101264119148,0.0265954732895,0.123406424667,0.0482926368713,0.129045832573,0.0381662249565
2.288818359375E-05,2.0913989543914795,0.0101611614227,0.0271298885345,0.135950356263,0.0619831085205,0.1041736859,0.0518219470978
1.9073486328125e-05,1.5585100650787354,0.0101640224457,0.0258569717407,0.1295237092,0.0501999855042,0.0781038066824,0.0400359630585
1.811981201171875e-05,1.4696462154388428,0.0102235078812,0.0217251777649,0.128783450198,0.0538500547409,0.0762709988391,0.0436265468597
1.5974044799804688e-05,2.2517659664154053,0.0102229118347,0.0240740776062,0.136417264205,0.0544741153717,0.112533916056,0.044251203537
1.7881393432617188e-05,1.5141890048980713,0.0101593136787,0.0225955247879,0.131551735541,0.0647416114807,0.0740706939869,0.054582297802
1.7881393432617188e-05,1.5245611667633057,0.010155081749,0.023055434227,0.110392412719,0.0616408586502,0.056651358363,0.0514857769012
1.9073486328125e-05,1.0996639728546143,0.0101850032806,0.0326964855194,0.0955988659578,0.051756978035,0.0411996568928,0.0415719747543
2.2172927856445312e-05,1.4756810665130615,0.0101668834686,0.0198638439178,0.12077291461,0.046168088913,0.0925446607563,0.0360012054443
1.8835067749023438e-05,1.2807269096374512,0.0101642608643,0.0273760557175,0.109655228528,0.0575510263443,0.0510544040746,0.04738676548
3.600120544433594e-05,1.519592046737671,0.0102028846741,0.0223481655121,0.123827232831,0.0483429431915,0.0917432099825,0.0381400585175
2.5033950805664062e-05,1.508749008178711,0.0101339817047,0.0280020236969,0.128083859957,0.0483028888702,0.0955198127159,0.0381689071655
2.002716064453125e-05,1.5239250659942627,0.0101722478867,0.0320564508438,0.137067578056,0.0628200769424,0.0818880081306,0.0526478290558
2.6941299438476562e-05,2.15928316116333,0.0101616382599,0.0285830497742,0.129715229526,0.049330830574,0.104892922869,0.0391691923141
9.5367431640625e-07,4.926606178283691,0.000403046607971,0.0018949508667,0.458957331336,0.104438126087,1.36238374687,0.104035079479
0,4.768172979354858,0.000387191772461,0.00177252292633,0.456839434512,0.0985800027847,1.21384059878,0.0981928110123
9.5367431640625e-07,4.8802289962768555,0.000384569168091,0.00226283073425,0.563819967358,0.127164959908,1.53804889627,0.126780390739
0,3.5741920471191406,0.000388860702515,0.00219202041626,0.491703129084,0.135679006577,1.06947757029,0.135290145874
9.5367431640625e-07,5.008066892623901,0.000397861003876,0.00210249423981,0.553375164145,0.0803602933884,1.83972982507,0.0799624323845
0,3.859912872314453,0.000382423400879,0.00178217887878,0.493261931283,0.132238149643,1.0994632903,0.131855726242
9.5367431640625e-07,4.817021131515503,0.000407755374908,0.00212001800537,0.553522268095,0.118991971016,1.54539555151,0.118584215641
0,4.454941034317017,0.000433743000031,0.00197148323059,0.531752199198,0.186411201954,1.19292096631,0.185977458954
0,4.495261192321777,0.000395834445953,0.00213992595673,0.473157121678,0.142061650753,0.967470893604,0.141665816307
0,4.224200010299683,0.000424385070801,0.00198316574097,0.450521619773,0.126837611198,1.04341997572,0.126413226128
-4.100799560546875e-05,4.671828031539917,0.000365972518921,0.00201821327209,0.304197068886,0.0370434522629,0.660848389884,0.036677479744
0,4.692869186401367,0.000377058982849,0.00207090377808,0.438299319404,0.110397458076,1.09391400993,0.110020399094
9.5367431640625e-07,4.863331079483032,0.000381529331207,0.00205254554749,0.557227137986,0.144081294537,1.61437787215,0.143699765205
9.5367431640625e-07,3.8561220169067383,0.000414788722992,0.00211358070374,0.496702874962,0.146769881248,1.10215868213,0.146355092525
9.5367431640625e-07,4.058867931365967,0.000390470027924,0.00217497348785,0.52620177418,0.181955516338,1.13709068639,0.18156504631
0,4.5770368576049805,0.000441789627075,0.00220000743866,0.48689344415,0.129720807076,1.19132675693,0.129279017448
-1.9073486328125e-06,5.0076518058776855,0.000390648841858,0.00176095962524,0.489701510473,0.0896934270859,1.60452810672,0.089302778244
9.5367431640625e-07,4.5768210887908936,0.000392735004425,0.00214147567749,0.506434269166,0.126025140285,1.25760065839,0.125632405281
0,4.2803990840911865,0.000407099723816,0.00218510627747,0.523901241254,0.157636404037,1.34634944199,0.157229304314
9.5367431640625e-07,4.091063022613525,0.000426888465881,0.00219357013702,0.539349719718,0.210842430592,1.23719429624,0.210415542126
0.00010895729064941406,16.008426904678345,0.00350445508957,0.190590977669,1.28333118227,1.00130313635,9.80931656018,0.997798681259
0.00013685226440429688,16.009623050689697,0.00465512275696,0.111888170242,0.990992755425,0.869311094284,7.22996974785,0.864655971527
5.507469177246094e-05,16.00938391685486,0.00396603345871,0.118438005447,1.04819049835,0.892195761204,7.22000988861,0.888229727745
0.00012993812561035156,16.01022696495056,0.00553500652313,0.179624795914,1.06224596267,0.974930047989,7.24660024122,0.969395041466
0.00010704994201660156,16.01043701171875,0.00541114807129,0.21909403801,1.02415904766,0.822561979294,6.72685886717,0.817150831223
0.00010704994201660156,16.009021043777466,0.00482797622681,0.178641080856,1.04780170497,0.914219379425,6.71692501388,0.909391403198
8.797645568847656e-05,16.00722312927246,0.00661885738373,0.119980454445,0.930512384935,0.931685507298,5.99487098064,0.925066649914
4.38690185546875e-05,32.01032280921936,0.00393199920654,0.243691921234,1.80421548355,0.772342920303,29.8694373789,0.768410921097
1.6927719116210938e-05,21.585662841796875,0.00180578231812,0.0395079851151,0.332984611705,0.10994464159,2.65944088622,0.108138859272
1.6927719116210938e-05,23.014359951019287,0.00153923034668,0.0485179424286,0.337602266305,0.0997466444969,2.50997406629,0.0982074141502
2.002716064453125e-05,12.107346057891846,0.00138026475906,0.0399565696716,0.343551581409,0.099991440773,1.44183186881,0.0986111760139
2.384185791015625e-05,19.02597689628601,0.00111556053162,0.0335760116577,0.343608808051,0.0999540090561,2.25337810411,0.0988384485245
2.002716064453125e-05,26.591384172439575,0.00177347660065,0.0400211811066,0.412242237284,0.0925633907318,3.91068494727,0.0907899141312
2.7894973754882812e-05,12.729104042053223,0.00150179862976,0.0395059585571,0.334712310194,0.10987496376,1.5294170769,0.108373165131
1.9073486328125e-06,14.610891103744507,2.44379043579E-05,0.000972986221313,0.22825438102,0.0358469486237,1.21739357481,0.0358225107193
1.9073486328125e-06,18.60689902305603,2.50339508057E-05,0.00142288208008,0.235744073827,0.0597280263901,1.4604299676,0.0597029924393
1.9073486328125e-06,18.80550789833069,2.40802764893E-05,0.00102245807648,0.160937985797,0.0468512177467,0.89166484444,0.0468271374702
3.814697265625E-06,17.01799988746643,2.40802764893E-05,0.00154805183411,0.188953442804,0.0498690605164,1.02642695745,0.0498449802399
2.7894973754882812e-05,13.139539957046509,0.000991880893707,0.0356225967407,0.375134740052,0.0908887386322,1.62611108629,0.0898968577385
1.9073486328125e-05,19.34263515472412,0.00162196159363,0.0382089614868,0.383498399331,0.110002994537,2.59489725986,0.108381032944
1.8835067749023438e-05,16.577168941497803,0.00147998332977,0.0492498874664,0.558828598433,0.115667939186,3.58430433772,0.114187955856
1.5020370483398438e-05,14.260884046554565,0.00166392326355,0.0369160175323,0.325738762136,0.109829187393,1.53413581705,0.10816526413
1.4066696166992188e-05,21.994817972183228,0.00234198570251,0.0405139923096,0.400094541203,0.10995900631,2.91183057751,0.107617020607
2.5987625122070312e-05,18.03700017929077,0.00170040130615,0.0482339859009,0.533319270257,0.102200031281,3.58986450954,0.100499629974
2.288818359375E-05,22.032790899276733,0.00199240446091,0.0401369333267,0.359341880279,0.112254559994,2.45025603351,0.110262155533
1.4066696166992188e-05,13.081340074539185,0.00189614295959,0.039323091507,0.303229162409,0.119668960571,1.49298950677,0.117772817612
1.5974044799804688e-05,12.72799301147461,0.00197911262512,0.0500900745392,0.324052147917,0.109422922134,1.24436788188,0.107443809509
2.86102294921875e-06,14.327876091003418,2.50339508057E-05,0.00148105621338,0.189565632546,0.0401439666748,0.84745817627,0.040118932724
5.0067901611328125e-06,3.0665180683135986,0.000590443611145,0.00658547878265,0.16068166156,0.0787025094032,0.198303789366,0.0781120657921
5.9604644775390625e-06,39.95784616470337,0.000915467739105,0.0087069272995,0.271528761034,0.0927829742432,3.50274279363,0.0918675065041
1.9073486328125e-06,42.044978857040405,0.000397562980652,0.00498986244202,0.19011628507,0.0596535205841,3.28236976264,0.0592559576035
2.1457672119140625e-06,16.838266849517822,0.000584125518799,0.00687313079834,0.145809929591,0.0520558357239,0.700587723425,0.0514717102051
5.0067901611328125e-06,18.791239976882935,0.000449895858765,0.00446403026581,0.135622265556,0.0320637226105,0.848759088993,0.0316138267517
5.9604644775390625e-06,27.075268983840942,0.000605285167694,0.00637006759644,0.17254530059,0.0533080101013,1.79266483388,0.0527027249336
5.9604644775390625e-06,45.33608388900757,0.00113564729691,0.0158871412277,0.267278091064,0.200692236423,2.31056402443,0.199556589127
5.9604644775390625e-06,29.55497980117798,0.000613629817963,0.00486242771149,0.176116637296,0.0412652492523,2.14070369785,0.0406516194344
3.0994415283203125e-06,10.207075119018555,0.000577509403229,0.00710046291351,0.140264007832,0.0470585823059,0.338756049877,0.0464810729027
1.9073486328125e-06,4.864358901977539,0.000623941421509,0.00817608833313,0.189250000149,0.0719847679138,0.271158861004,0.0713608264923
4.76837158203125e-06,22.86480402946472,0.000752925872803,0.00656080245972,0.157266318426,0.0534679889679,1.18941062575,0.0527150630951
5.9604644775390625e-06,18.04309391975403,0.000647485256195,0.00862455368042,0.132870674133,0.0586885213852,0.710606943663,0.058041036129
7.152557373046875e-06,25.903481006622314,0.000634968280792,0.00533211231232,0.172461272927,0.0445516109467,1.7035074413,0.0439166426659
5.9604644775390625e-06,13.928581953048706,0.000638663768768,0.00886845588684,0.150673449291,0.0451255440712,0.64847920768,0.0444868803024
5.0067901611328125e-06,38.08671593666077,0.000383377075195,0.00474143028259,0.302889072581,0.0725122094154,3.88835726492,0.0721288323402
5.0067901611328125e-06,20.61463499069214,0.000563025474548,0.00533604621887,0.236333838867,0.0542013645172,1.66819103047,0.0536383390427
5.0067901611328125e-06,19.173003911972046,0.000727951526642,0.00418508052826,0.179687824149,0.0492023229599,0.794584077699,0.0484743714333
1.9073486328125e-06,18.046265840530396,0.000684976577759,0.00853395462036,0.144489003901,0.0613238811493,0.784262290151,0.0606389045715
5.9604644775390625e-06,24.615427017211914,0.000470340251923,0.00699996948242,0.201004203853,0.0539286136627,1.6791290645,0.0534582734108
5.0067901611328125e-06,16.170966863632202,0.000932574272156,0.00810599327087,0.16137038235,0.0642886757851,0.768879985353,0.0633561015129
6.9141387939453125e-06,7.213446140289307,0.00153297185898,0.022421002388,0.564654183388,0.0518339276314,2.68659786719,0.0503009557724
1.0013580322265625e-05,7.226521015167236,0.00183421373367,0.0227189064026,0.571625332038,0.111498713493,2.38098772298,0.10966449976
5.9604644775390625e-06,7.220858812332153,0.00128072500229,0.0229315757751,0.605978586844,0.0489454865456,2.72785430313,0.0476647615433
5.0067901611328125e-06,7.210096836090088,0.00179100036621,0.0223548412323,0.578865457754,0.0671031475067,2.74632670449,0.0653121471405
8.106231689453125e-06,5.1840431690216064,0.00260901451111,0.0225150585175,0.525696623153,0.200716018677,1.26359808018,0.198107004166
9.059906005859375e-06,7.227662086486816,0.00199007987976,0.0227248668671,0.618357853456,0.0829200744629,2.72370586625,0.0809299945831
6.9141387939453125e-06,5.9284889698028564,0.00191730260849,0.0224865674973,0.547077957127,0.143449664116,1.51664304028,0.141532361507
6.198883056640625e-06,5.008033990859985,0.00279211997986,0.0227255821228,0.546261269706,0.169945538044,1.39764324295,0.167153418064
9.059906005859375e-06,7.252168893814087,0.00128948688507,0.0223945379257,0.57741758426,0.0918129086494,2.68686740982,0.0905234217644
1.0013580322265625e-05,7.175843954086304,0.00141203403473,0.0228219032288,0.618958637931,0.0845824480057,2.51063921564,0.0831704139709
5.9604644775390625e-06,11.825532913208008,0.00120854377747,0.0229558944702,0.661916490035,0.0942205190659,4.16904900331,0.0930119752884
